日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/03	12.526	14.4835	10.76	0.0	10.76	25.243499999999997	-12.717499999999998	2543.0	0.0	-12.717499999999998	0.0	0.0	0.0	0.0	12.717499999999998	0.0	0.0	2846.5	0.0	-12.717499999999998	-12.717499999999998	2543.0	0.0	0.0
2026/03/04	11.463000000000001	14.4835	10.76	0.0	10.76	25.243499999999997	-13.780499999999996	2543.0	0.0	-13.780499999999996	0.0	0.0	0.0	0.0	13.780499999999996	0.0	0.0	2846.5	0.0	-13.780499999999996	-13.780499999999996	2543.0	0.0	0.0
2026/03/05	11.254	14.4835	10.76	0.0	10.76	25.243499999999997	-13.989499999999998	2543.0	0.0	-13.989499999999998	0.0	0.0	0.0	0.0	13.989499999999998	0.0	0.0	2846.5	0.0	-13.989499999999998	-13.989499999999998	2543.0	0.0	0.0
2026/03/06	11.09	14.4835	10.76	0.0	10.76	25.243499999999997	-14.153499999999998	2543.0	0.0	-14.153499999999998	0.0	0.0	0.0	0.0	14.153499999999998	0.0	0.0	2846.5	0.0	-14.153499999999998	-14.153499999999998	2543.0	0.0	0.0
2026/03/07	10.959	14.4835	10.76	0.0	10.76	25.243499999999997	-14.284499999999998	2543.0	0.0	-14.284499999999998	0.0	0.0	0.0	0.0	14.284499999999998	0.0	0.0	2846.5	0.0	-14.284499999999998	-14.284499999999998	2543.0	0.0	0.0
2026/03/08	10.866	14.4835	10.76	0.0	10.76	25.243499999999997	-14.377499999999998	2543.0	0.0	-14.377499999999998	0.0	0.0	0.0	0.0	14.377499999999998	0.0	0.0	2846.5	0.0	-14.377499999999998	-14.377499999999998	2543.0	0.0	0.0
2026/03/09	10.791	14.4835	10.76	0.0	10.76	25.243499999999997	-14.452499999999997	2543.0	0.0	-14.452499999999997	0.0	0.0	0.0	0.0	14.452499999999997	0.0	0.0	2846.5	0.0	-14.452499999999997	-14.452499999999997	2543.0	0.0	0.0
2026/03/10	10.738	14.4835	10.76	0.0	10.76	25.243499999999997	-14.505499999999998	2543.0	0.0	-14.505499999999998	0.0	0.0	0.0	0.0	14.505499999999998	0.0	0.0	2846.5	0.0	-14.505499999999998	-14.505499999999998	2543.0	0.0	0.0
2026/03/11	10.778	14.4835	10.76	0.0	10.76	25.243499999999997	-14.465499999999997	2543.0	0.0	-14.465499999999997	0.0	0.0	0.0	0.0	14.465499999999997	0.0	0.0	2846.5	0.0	-14.465499999999997	-14.465499999999997	2543.0	0.0	0.0
2026/03/12	10.823	14.4835	10.76	0.0	10.76	25.243499999999997	-14.420499999999997	2543.0	0.0	-14.420499999999997	0.0	0.0	0.0	0.0	14.420499999999997	0.0	0.0	2846.5	0.0	-14.420499999999997	-14.420499999999997	2543.0	0.0	0.0
2026/03/13	10.83	14.4835	10.76	0.0	10.76	25.243499999999997	-14.413499999999997	2543.0	0.0	-14.413499999999997	0.0	0.0	0.0	0.0	14.413499999999997	0.0	0.0	2846.5	0.0	-14.413499999999997	-14.413499999999997	2543.0	0.0	0.0
2026/03/14	10.816	14.4835	10.76	0.0	10.76	25.243499999999997	-14.427499999999997	2543.0	0.0	-14.427499999999997	0.0	0.0	0.0	0.0	14.427499999999997	0.0	0.0	2846.5	0.0	-14.427499999999997	-14.427499999999997	2543.0	0.0	0.0
2026/03/15	10.827	14.4835	10.76	0.0	10.76	25.243499999999997	-14.416499999999997	2543.0	0.0	-14.416499999999997	0.0	0.0	0.0	0.0	14.416499999999997	0.0	0.0	2846.5	0.0	-14.416499999999997	-14.416499999999997	2543.0	0.0	0.0
2026/03/16	10.809	14.4835	10.76	0.0	10.76	25.243499999999997	-14.434499999999998	2543.0	0.0	-14.434499999999998	0.0	0.0	0.0	0.0	14.434499999999998	0.0	0.0	2846.5	0.0	-14.434499999999998	-14.434499999999998	2543.0	0.0	0.0
2026/03/17	10.775	14.4835	10.76	0.0	10.76	25.243499999999997	-14.468499999999997	2543.0	0.0	-14.468499999999997	0.0	0.0	0.0	0.0	14.468499999999997	0.0	0.0	2846.5	0.0	-14.468499999999997	-14.468499999999997	2543.0	0.0	0.0
2026/03/18	10.731	14.4835	10.76	0.0	10.76	25.243499999999997	-14.512499999999998	2543.0	0.0	-14.512499999999998	0.0	0.0	0.0	0.0	14.512499999999998	0.0	0.0	2846.5	0.0	-14.512499999999998	-14.512499999999998	2543.0	0.0	0.0
2026/03/19	10.684	14.4835	10.76	0.0	10.76	25.243499999999997	-14.559499999999998	2543.0	0.0	-14.559499999999998	0.0	0.0	0.0	0.0	14.559499999999998	0.0	0.0	2846.5	0.0	-14.559499999999998	-14.559499999999998	2543.0	0.0	0.0
2026/03/20	11.159	14.4835	10.76	0.0	10.76	25.243499999999997	-14.084499999999997	2543.0	0.0	-14.084499999999997	0.0	0.0	0.0	0.0	14.084499999999997	0.0	0.0	2846.5	0.0	-14.084499999999997	-14.084499999999997	2543.0	0.0	0.0
2026/03/21	13.359	14.4835	10.76	0.0	10.76	25.243499999999997	-11.884499999999997	2543.0	0.0	-11.884499999999997	0.0	0.0	0.0	0.0	11.884499999999997	0.0	0.0	2846.5	0.0	-11.884499999999997	-11.884499999999997	2543.0	0.0	0.0
2026/03/22	11.727	14.4835	10.76	0.0	10.76	25.243499999999997	-13.516499999999997	2543.0	0.0	-13.516499999999997	0.0	0.0	0.0	0.0	13.516499999999997	0.0	0.0	2846.5	0.0	-13.516499999999997	-13.516499999999997	2543.0	0.0	0.0
