日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/03	9.63	3.1706000000000008	2.953	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	0.0	0.0	6.123600000000001
2026/03/04	1.48	3.3466000000000005	2.777	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	0.0	0.0	6.123600000000001
2026/03/05	25.44	3.8736000000000006	2.25	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	0.0	0.0	6.123600000000001
2026/03/06	0.74	4.4076	1.716	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	0.0	0.0	6.123600000000001
2026/03/07	4.45	4.765600000000001	1.358	0.0	6.1236000000000015	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	8.881784197001252e-16	2450.0	0.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	8.881784197001252e-16	8.881784197001252e-16	2450.0	0.0	8.881784197001252e-16	0.0	6.1236000000000015
2026/03/08	11.61	4.8626000000000005	1.261	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/09	1.48	5.0676000000000005	1.056	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/10	14.58	4.988600000000001	1.135	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/11	32.82	4.448600000000001	1.675	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/12	13.73	4.2216000000000005	1.902	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/13	0.99	4.4476	1.676	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/14	4.94	4.639600000000001	1.484	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/15	17.36	4.4346000000000005	1.689	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	8.881784197001252e-16	0.0	6.123600000000001
2026/03/16	0.0	4.659600000000001	1.464	0.0	6.1236000000000015	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	8.881784197001252e-16	2450.0	8.881784197001252e-16	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	8.881784197001252e-16	8.881784197001252e-16	2450.0	0.0	1.7763568394002505e-15	0.0	6.1236000000000015
2026/03/17	0.0	4.967600000000001	1.156	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/18	0.0	5.2456000000000005	0.878	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/19	3.21	5.3486	0.775	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/20	4.45	5.334600000000001	0.789	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/21	57.67	2.847600000000001	3.276	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/22	0.0	2.6986000000000008	3.425	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/23	0.0	3.246600000000001	2.877	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/24	41.0	1.4376000000000009	4.686	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/25	1.23	1.6436000000000002	4.48	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/26	44.33	-0.6213999999999995	6.745	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/27	40.39	-4.047399999999999	10.171	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/28	3.7	-1.5703999999999994	7.694	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
2026/03/29	20.7	-1.0203999999999995	7.144	0.0	6.123600000000001	2.71	1.28	2.1336	4.8436	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15	0.0	6.123600000000001
